utc,Label,Speed,HDOP,Satelites,Latitude,Longitude,Altitude,Roll Degrees,Pitch Degrees,Dynamic Magnitude,Jerk,Jerk Std,Acceleration X,Acceleration Y,Acceleration Z,Standard Deviation,Energy,Zero Crossings,session_id,motion_disagreement,motion_mismatch,speed_per_dyn_mag,speed_per_jerk_std
250426_102427.000,1,3.36,0.82,10,58.378712,8.682083,30.799999,-11.08357,3.173222,0.022059,0.693778,0.229079,0.007475,0.016936,0.011996,0.018936,0.001854,14.0,gps_log_20260425_165452-Small-drive-Feviktoppen,1,0.010518,145.712771,14.053912
250426_102437.000,1,4.04,0.82,10,58.3787,8.68185,30.200001,-11.000967,3.321681,0.046649,0.177322,0.226252,-0.041829,0.020577,0.001756,0.019,0.001845,14.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.052899,84.785877,17.100395
250426_102438.000,1,4.21,0.82,10,58.378712,8.681835,30.1,-12.297013,4.911952,0.131493,0.406568,0.197878,-0.110534,-0.069887,0.013722,0.049926,0.007448,12.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.220885,31.775331,20.252278
250426_102439.000,1,4.34,0.82,10,58.378712,8.681814,30.1,-12.957579,5.449262,0.109346,0.870493,0.404085,-0.087321,-0.060989,0.024734,0.044402,0.008574,12.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.175292,39.330918,10.480928
250426_102449.000,1,4.73,0.82,10,58.37878,8.681597,29.0,-12.565847,5.947192,0.083659,0.565786,0.476314,-0.045542,0.070011,-0.004817,0.041803,0.009368,16.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.120018,55.871068,9.726229
250426_102451.000,1,4.59,0.82,10,58.378799,8.681561,28.6,-12.078552,6.262177,0.04867,0.364121,0.478711,-0.02736,0.040238,-0.001053,0.040716,0.009446,14.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.05144,92.40967,9.392054
250426_102501.000,1,4.59,0.86,9,58.378891,8.681367,28.200001,-10.959866,6.657453,0.058747,2.57795,0.559531,-0.018902,0.051782,0.020312,0.043129,0.011091,14.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.071594,76.824043,8.059264
250426_102502.000,1,5.79,0.86,9,58.378899,8.681349,28.5,-11.255445,6.556066,0.043904,0.173122,0.520001,-0.000983,-0.040816,-0.016144,0.035619,0.007135,16.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.029907,128.942482,10.924498
250426_102514.000,1,4.85,0.86,9,58.379009,8.68113,28.9,-11.795034,6.773464,0.039005,1.317028,0.492309,0.006925,0.009277,-0.037247,0.036286,0.006243,15.0,gps_log_20260425_165452-Small-drive-Feviktoppen,1,0.02951,121.23552,9.655407
250426_102515.000,1,4.67,0.86,9,58.379009,8.681095,29.0,-11.759109,6.863347,0.051866,1.328933,0.511903,0.01625,-0.048998,-0.005023,0.037063,0.005305,15.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.057032,88.336827,8.94803
250426_102516.000,1,4.67,0.86,9,58.379021,8.681065,29.0,-12.896461,6.267331,0.125764,0.311169,0.510777,0.114798,-0.050451,0.009636,0.03772,0.006323,15.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.204829,36.839979,8.967375
250426_102526.000,1,5.44,0.86,9,58.379101,8.680892,29.200001,-13.282093,5.344247,0.024841,0.904091,0.411898,0.010001,-0.022708,0.001176,0.036992,0.006565,17.0,gps_log_20260425_165452-Small-drive-Feviktoppen,1,0.004719,210.521636,12.894108
250426_102527.000,1,5.71,0.86,9,58.379108,8.680863,29.299999,-13.312191,5.790257,0.062363,0.222362,0.405809,-0.061955,-0.007035,-0.001076,0.037182,0.006603,17.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.067626,90.115923,13.732278
250426_102528.000,1,6.06,0.82,10,58.379108,8.680825,29.299999,-13.643584,6.300661,0.062369,0.72323,0.399616,-0.047906,-0.039081,-0.00822,0.035983,0.00694,17.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.064139,95.62986,14.794326
250426_102538.000,1,6.79,0.82,10,58.379189,8.6806,31.4,-12.89586,7.401606,0.054093,0.975373,0.397058,-0.041647,0.031945,-0.013081,0.034344,0.00889,19.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.040285,123.246764,16.680681
250426_102549.000,1,5.12,0.82,10,58.379238,8.680349,32.299999,-11.796956,6.063549,0.076515,0.142592,0.380298,0.059725,0.047729,0.003084,0.040507,0.010168,17.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.101831,66.05134,13.118168
250426_102600.000,1,7.1,0.82,10,58.379299,8.68007,35.400002,-11.875111,5.559198,0.050524,0.065249,0.385207,0.042106,-0.026683,0.008235,0.03848,0.008388,15.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.030049,137.798563,17.965251
250426_102602.000,1,6.43,0.86,9,58.379299,8.680028,36.200001,-12.443899,4.808212,0.031447,0.329787,0.372643,0.010338,-0.025869,0.014588,0.0359,0.008978,17.0,gps_log_20260425_165452-Small-drive-Feviktoppen,1,0.001407,198.171747,16.804163
250426_102611.000,1,5.31,0.82,10,58.379318,8.67981,38.299999,-12.156042,4.529403,0.058769,0.415392,0.349452,0.002784,0.057195,0.013222,0.037148,0.00752,13.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.064438,88.842126,14.772506
250426_102612.000,1,5.25,0.82,10,58.379318,8.679785,38.200001,-11.663035,4.190852,0.1307,2.467691,0.427987,0.092251,0.036626,-0.085034,0.037227,0.006931,11.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.2089,39.863269,11.986667
250426_102622.000,1,3.87,0.82,10,58.379341,8.679579,39.700001,-11.247458,4.122756,0.139828,6.360766,1.06552,0.126349,0.041184,-0.043493,0.035267,0.006106,15.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.240955,27.480389,3.598261
250426_102623.000,1,3.61,0.82,10,58.379341,8.679561,39.799999,-10.583859,4.53392,0.093114,1.034902,1.064479,-0.048156,0.073989,0.029613,0.035436,0.006649,17.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.150129,38.357558,3.359768
250426_102633.000,1,3.07,0.82,10,58.379372,8.679343,38.099998,-9.349322,5.345129,0.068288,1.8633,1.131739,-0.006936,0.055972,-0.038501,0.042908,0.009491,17.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.105876,44.307779,2.68888
250426_102634.000,1,3.22,0.82,10,58.379372,8.679316,37.900002,-8.424354,4.786916,0.139446,0.451968,1.132871,0.094744,0.102015,-0.007856,0.044452,0.011973,20.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.246692,22.926973,2.817465
250426_102643.000,1,4.49,0.82,10,58.37941,8.679155,34.700001,-7.529009,5.115983,0.063549,0.951805,1.133569,-0.014768,0.056121,0.0259,0.046444,0.014772,22.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.082198,69.55931,3.926306
250426_102644.000,1,4.21,0.82,10,58.379398,8.679125,34.299999,-7.25831,4.66785,0.025248,0.588575,0.700076,0.013914,-0.015218,-0.014568,0.047698,0.013259,20.0,gps_log_20260425_165452-Small-drive-Feviktoppen,1,0.008395,160.394799,5.928944
250426_102645.000,1,4.2,0.82,10,58.379398,8.679107,33.900002,-7.414547,4.710497,0.013726,0.252668,0.71214,-0.00811,-0.01107,-0.000266,0.054498,0.011444,20.0,gps_log_20260425_165452-Small-drive-Feviktoppen,1,0.014549,285.217275,5.816044
250426_102656.000,1,4.03,0.82,10,58.37941,8.67884,32.900002,-7.372489,4.536941,0.044276,0.280122,0.615425,0.0408,-0.000514,-0.017188,0.054692,0.0095,16.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.048251,89.010208,6.443615
250426_102705.000,1,4.86,0.82,10,58.379398,8.678588,32.599998,-8.287247,4.729177,0.062874,0.231222,0.412175,-0.028227,-0.056182,-0.000179,0.040612,0.005877,14.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.077148,76.087099,11.511819
250426_102706.000,1,5.03,0.82,10,58.379398,8.67856,32.599998,-8.915185,5.31918,0.055582,0.324345,0.221578,-0.009894,-0.052023,-0.016885,0.028765,0.004203,12.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.060864,88.897811,21.72053
250426_102707.000,1,5.16,0.82,10,58.379398,8.678537,32.5,-9.366431,5.530523,0.04117,0.167118,0.202881,-0.018351,-0.036702,-0.003347,0.02431,0.003213,10.0,gps_log_20260425_165452-Small-drive-Feviktoppen,0,0.03074,122.361721,24.238862
250426_102717.000,1,5.34,0.84,9,58.379452,8.67831,32.700001,-9.345989,5.773167,0.01958,0.0557,0.202668,-0.017516,0.00792,-0.003723,0.024554,0.002927,12.0,gps_log_20260425_165452-Small-drive-Feviktoppen,1,0.01424,259.472771,25.109523
250426_153832.000,1,0.88,2.0,5,58.380451,8.676778,84.099998,-12.393935,14.639278,0.002497,0.1149,0.045712,-0.000944,-0.000768,0.00218,0.001226,9e-06,25.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.003806,251.636916,15.795541
250426_153842.000,1,0.88,2.0,5,58.380451,8.67676,81.900009,-12.404598,14.638954,0.005436,0.159543,0.046064,-0.000601,-0.005194,0.001488,0.001303,9e-06,30.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.002072,136.725616,15.696368
250426_153843.016,1,0.88,2.0,5,58.380459,8.676775,82.900002,-12.401396,14.645771,0.001058,0.063462,0.044555,-0.000213,0.000698,0.000766,0.001339,9e-06,34.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.006683,427.524465,16.130564
250426_153844.000,1,1.17,2.0,5,58.380482,8.676799,86.199997,-12.410704,14.645431,0.003033,0.044375,0.044052,-0.00036,0.002961,0.000547,0.001418,9e-06,32.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.005635,290.134009,21.645744
250426_153854.000,1,2.64,2.0,5,58.380619,8.676726,96.300003,-12.397092,14.606646,0.011421,0.15326,0.05509,0.009833,0.005262,0.002463,0.002494,1.8e-05,26.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.003558,212.543989,40.559379
250426_153855.016,1,2.73,2.0,5,58.380619,8.676697,96.900009,-12.385172,14.543082,0.009637,0.102957,0.060046,0.009057,0.001524,0.002918,0.002835,2.7e-05,25.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.008026,256.646279,38.974253
250426_153856.000,1,2.85,2.0,5,58.380619,8.676676,95.800011,-12.380042,14.498319,0.009948,0.05722,0.061183,0.009117,0.000387,0.003962,0.003287,3.6e-05,21.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.008604,260.323807,40.037398
250426_153906.000,1,3.49,2.0,5,58.380581,8.676515,86.300003,-12.360668,14.432221,0.003371,0.152747,0.062562,0.003314,-0.000616,3.1e-05,0.003134,4.5e-05,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.028158,798.44203,48.096783
250426_153907.016,1,3.3,2.0,5,58.3806,8.67649,87.400009,-12.336565,14.385928,0.003808,0.065832,0.070828,0.001427,0.002588,-0.002402,0.002853,5e-05,21.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.025383,686.319752,40.827579
250426_153919.016,1,2.66,2.0,5,58.38073,8.676415,98.599998,-12.334977,14.358233,0.005241,0.185902,0.117487,-0.005032,0.000381,0.001413,0.003709,6.1e-05,23.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.016118,426.22743,20.864881
250426_153920.000,1,3.56,2.0,5,58.380749,8.676408,99.000008,-12.367371,14.505486,0.014074,0.056923,0.138478,-0.014042,-0.000565,-0.000759,0.005795,0.000111,22.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.007453,236.174484,23.976664
250426_153920.984,1,4.76,2.0,5,58.380791,8.676412,98.900002,-12.421745,14.692571,0.049022,0.85519,0.213137,-0.042498,-0.011446,-0.021588,0.009817,0.000227,20.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.050444,95.158489,21.332153
250426_153932.000,1,19.91,2.0,5,58.381302,8.676525,96.800003,-12.370799,14.947024,0.009863,0.09598,0.21416,-0.006072,0.001643,-0.007597,0.009075,0.000287,16.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.179374,1832.808411,88.820475
250426_153943.016,1,27.540001,2.0,5,58.382069,8.676311,89.800003,-12.350159,14.949646,0.007111,0.085386,0.213494,0.007045,0.000235,-0.000941,0.009088,0.000281,16.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.261178,3395.364962,123.224598
250426_153944.984,1,28.129999,2.0,5,58.38221,8.67627,88.800003,-12.403136,14.932767,0.014313,0.111403,0.207777,-0.003075,-0.013976,0.000258,0.009004,0.000295,12.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.252674,1836.997692,129.16882
250426_153956.000,1,27.0,1.99,5,58.382919,8.67597,84.800003,-12.283674,14.915197,0.051666,0.876497,0.42408,-0.035664,0.029068,0.023505,0.014111,0.000493,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.166668,512.663567,62.20045
250426_153956.984,1,26.43,1.99,5,58.38298,8.67591,85.199997,-12.433825,15.348889,0.023994,0.134783,0.455665,-0.021234,-0.00031,-0.011168,0.020037,0.000843,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.216312,1057.444948,56.7576
250426_154007.016,1,57.23,1.99,5,58.383869,8.676546,79.900002,-12.387215,15.400808,0.045624,0.217698,0.459705,0.03901,0.02062,0.011601,0.020186,0.000945,17.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.481052,1227.473049,121.84248
250426_154008.984,1,61.720001,1.99,5,58.384159,8.676815,79.199997,-12.349646,13.741336,0.201633,0.245173,0.458291,0.200744,-0.004538,-0.018365,0.059514,0.006121,13.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.213934,304.589911,131.798403
250426_154019.016,1,62.25,1.99,5,58.385559,8.678166,76.900002,-12.344501,12.048512,0.224053,0.829554,0.507911,0.219934,-0.014002,-0.040407,0.074083,0.01172,11.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.174393,276.601004,120.194487
250426_154020.000,1,62.41,1.99,5,58.385712,8.678302,76.5,-12.910007,10.060783,0.139739,0.240997,0.607261,0.137314,-0.025535,-0.004454,0.071985,0.017232,10.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.344622,443.444185,101.107959
250426_154020.984,1,62.68,1.99,5,58.38586,8.678433,75.699997,-11.676745,8.289112,0.171101,0.22443,0.539202,0.092909,0.143677,-0.000576,0.061537,0.023276,8.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.284599,364.205585,114.129283
250426_154031.016,1,62.200001,1.99,5,58.386959,8.680402,75.0,-11.951989,7.0038,0.126522,0.907126,0.569849,0.091149,-0.08612,-0.016823,0.035828,0.025594,10.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.368956,487.759134,107.269239
250426_154032.984,1,61.419998,1.99,5,58.387119,8.680921,75.099998,-11.896828,6.346756,0.134471,3.886693,1.494223,0.119632,0.058862,0.017487,0.04748,0.020055,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.345258,453.380557,40.831711
250426_154043.016,1,59.330002,4.36,5,58.387932,8.683304,73.400002,-11.268408,5.321568,0.08944,0.974703,1.470552,0.073732,0.049876,0.008686,0.043666,0.017436,12.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.41442,656.016333,40.072887
250426_154044.000,1,61.68,1.99,5,58.388039,8.683506,73.199997,-10.733433,4.718258,0.063315,4.104687,1.58247,-0.052339,-0.005128,-0.035258,0.047228,0.015798,17.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.49017,959.027941,38.732277
250426_154044.984,1,61.25,1.99,5,58.388149,8.683709,73.0,-10.421142,4.597016,0.177024,1.469633,1.901409,-0.141644,0.022674,-0.103734,0.049585,0.01619,21.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.258451,344.053771,32.044427
250426_154055.016,1,61.009998,4.38,5,58.389221,8.685898,71.800003,-10.285267,5.102074,0.071312,0.63001,1.870017,0.051477,0.043231,0.023804,0.05357,0.014684,21.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.467475,843.699958,32.451834
250426_154056.984,1,61.84,1.99,5,58.389408,8.686355,71.300011,-9.292603,4.091047,0.118048,0.870537,1.495841,0.099626,0.06225,-0.011611,0.045035,0.013634,21.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.382305,519.455683,41.066765
250426_154107.016,1,62.619999,1.99,5,58.390572,8.688365,66.599998,-7.951327,4.035721,0.134189,3.88418,1.541932,-0.103141,0.019758,-0.083536,0.04522,0.015074,20.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.357821,463.201794,40.349709
250426_154108.000,1,62.57,1.99,5,58.39069,8.688568,66.300011,-7.185784,5.513761,0.118252,0.765375,0.893755,-0.111149,0.029889,-0.027132,0.037106,0.013649,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.389196,524.687174,69.233395
250426_154119.016,1,62.200001,1.99,5,58.392078,8.690403,64.199997,-7.201311,6.030079,0.084479,1.098034,0.678146,-0.055701,-0.016652,-0.061294,0.034961,0.013568,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.453041,727.660146,90.387804
250426_154120.984,1,61.580002,3.83,4,58.392349,8.690655,64.300003,-6.974435,7.626392,0.083409,0.457153,0.695176,-0.073002,0.039331,-0.00899,0.027161,0.015432,12.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.448982,729.544463,87.325778
250426_154131.016,1,64.029999,2.11,4,58.393879,8.691539,61.5,-6.805357,8.60058,0.140536,3.353361,1.114087,-0.045004,0.05527,0.121121,0.035489,0.017741,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.359227,452.392315,56.961807
250426_154132.000,1,64.029999,2.11,4,58.394051,8.69158,60.900002,-7.603784,8.220335,0.039543,0.399679,1.05578,0.035326,-0.015911,0.007912,0.044154,0.016397,12.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.561213,1579.298234,60.078054
250426_154143.016,1,61.310001,1.78,5,58.395599,8.690848,55.599998,-7.289145,8.88474,0.103878,1.050375,1.079854,-0.089093,0.053413,-0.000242,0.042532,0.014768,14.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.405344,584.585341,56.255218
250426_154154.000,1,60.549999,3.67,6,58.397171,8.691327,48.200001,-6.725981,7.64933,0.126962,0.630132,1.082609,0.088987,-0.076984,0.047688,0.045872,0.015292,18.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.351576,473.186608,55.417796
250426_154156.000,1,60.799999,3.67,6,58.397411,8.691632,46.0,-7.910925,5.108186,0.270993,1.17994,1.118331,0.218969,-0.153795,0.042862,0.084937,0.028356,20.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.066013,223.534921,53.884893
250426_154204.984,1,60.799999,1.57,7,58.398529,8.693103,29.4,-9.12854,4.797037,0.113111,0.973808,0.831601,0.016111,-0.111505,-0.010058,0.083891,0.028037,20.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.381778,532.81434,72.243257
250426_154206.000,1,61.040001,1.57,7,58.398659,8.693246,27.9,-9.036279,4.863475,0.034225,1.530278,0.756424,0.011234,0.017288,-0.027318,0.093223,0.024946,21.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.54195,1732.867813,79.642619
250426_154215.016,1,55.290001,1.29,7,58.39991,8.69418,18.6,-8.723898,4.625307,0.086327,2.154566,0.77376,0.045589,0.010154,0.072602,0.095118,0.02475,23.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.380245,633.134979,70.544554
250426_154224.000,1,33.48,1.89,6,58.400822,8.694529,9.6,-8.451257,4.695006,0.062175,1.309342,0.748264,-0.038899,0.044414,-0.019493,0.098542,0.021078,25.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.21045,529.957978,44.153476
250426_154224.984,1,32.029999,1.89,6,58.400879,8.694575,8.6,-7.996512,4.894251,0.065455,0.506367,0.732813,-0.045976,0.046587,-0.000354,0.045145,0.006715,25.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.189391,481.982668,43.119848
250426_154226.000,1,50.150002,1.89,6,58.400951,8.694595,7.7,-7.797443,4.996153,0.048449,0.891722,0.741047,0.028145,0.019311,-0.034384,0.025367,0.003553,29.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.404602,1014.175749,66.773451
250426_154235.016,1,53.290001,1.12,8,58.40189,8.694591,-0.9,-7.535246,4.718556,0.092676,1.371379,0.671719,0.091944,0.005679,-0.010147,0.028573,0.004333,27.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.347547,568.873409,78.16999
250426_154236.000,1,54.639999,1.12,8,58.40202,8.694646,-1.8,-7.408054,3.697538,0.087965,0.986451,0.682932,0.087187,0.000465,-0.011659,0.033389,0.005843,27.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.370471,614.176032,78.853387
250426_154244.984,1,58.34,1.44,8,58.403229,8.695533,-7.0,-7.270121,3.092517,0.056059,0.680202,0.652142,-0.048701,0.026521,-0.008213,0.039381,0.007119,25.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.471282,1022.452734,88.10803
250426_154246.000,1,58.34,1.44,8,58.40337,8.695642,-7.0,-7.345753,3.755419,0.044376,1.370759,0.529101,0.040236,-0.00135,-0.018666,0.038847,0.006992,23.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.494648,1285.708219,108.217208
250426_154247.016,1,57.849998,1.12,8,58.4035,8.695752,-7.3,-6.84315,4.14755,0.062896,0.300854,0.525522,-0.039814,0.046896,0.013099,0.03758,0.007443,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.452707,905.371259,108.025427
250426_154256.000,1,54.5,1.56,7,58.40472,8.696494,-11.2,-6.852542,4.48033,0.025127,0.769173,0.543745,0.008542,-0.007951,-0.022253,0.037322,0.007412,21.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.494745,2085.944546,98.420725
250426_154306.000,1,50.599998,1.78,7,58.40601,8.696395,-14.5,-6.951235,4.881272,0.064744,1.548643,0.534818,-0.063366,0.013277,-0.000568,0.025783,0.004349,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.376511,769.648697,92.87504
250426_154307.016,1,50.599998,1.27,7,58.406139,8.696362,-14.6,-7.099751,5.15104,0.053222,0.860774,0.532052,0.049937,-0.013527,-0.012487,0.022936,0.004263,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.399555,933.19384,93.348896
250426_154316.984,1,51.419998,1.43,8,58.407349,8.696352,-15.4,-6.956209,4.917851,0.039736,0.681484,0.531253,0.017346,0.027462,-0.022889,0.022906,0.003566,19.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.434728,1262.268256,95.001804
250426_154318.000,1,53.48,1.43,8,58.407471,8.69639,-15.4,-7.186291,5.397352,0.039567,1.406983,0.712013,0.033561,-0.016612,-0.012778,0.025441,0.003609,21.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.455665,1318.299912,74.070657
250426_154327.016,1,53.299999,1.12,8,58.40868,8.696697,-16.299999,-7.222873,5.556597,0.014651,0.749944,0.698972,0.003509,-0.011774,0.007982,0.028953,0.003655,24.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),1,0.503698,3405.51885,75.179223
250426_154328.000,1,52.59,1.12,8,58.40881,8.696745,-15.9,-7.675193,5.760627,0.084225,1.593042,0.811084,-0.063704,-0.043292,0.03408,0.029288,0.003566,26.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.357451,617.075863,64.049474
250426_154336.984,1,46.130001,1.15,7,58.409908,8.697274,-13.2,-7.914752,6.767669,0.099584,0.487593,0.812958,-0.098902,0.002718,-0.011314,0.031661,0.004926,24.0,gps_log_20260425_184755 (Spoof Fevik-Eydeham)(Real Fevik-Tromøya),0,0.262132,458.622483,56.053862
