time,utc_time,device_id,label,lat,lon,alt,speed,hdop,sats,course,fix,accel_x,accel_y,accel_z,roll,pitch,magnitude,previous_mag,jerk
28271,184139.000,A,0,58.33465,8.58603,11.2,5.8,0.76,13,108.71,2,-0.5991211,1.255737,-0.1767578,106.4376,-63.5525,1.402521,1.402521,0.01918439
28274,184140.000,A,0,58.33466,8.586039,11.3,3.56,0.78,13,128.28,2,-0.5604248,1.321777,-0.3082275,118.8103,-64.17816,1.468392,1.468392,0.021957
28277,184140.000,A,0,58.33466,8.586039,11.3,3.56,0.78,13,128.28,2,-0.362915,0.885376,-0.3898926,137.0523,-58.96818,1.033254,1.033254,-0.145046
28280,184140.000,A,0,58.33466,8.586039,11.3,3.56,0.78,13,128.28,2,-0.5620117,0.6495361,-0.3276367,120.241,-44.95573,0.9192933,0.9192933,-0.03798695
28283,184155.000,A,0,58.33464,8.586365,14.3,4.64,0.79,12,128.28,2,-0.4282227,0.598877,-0.1772461,112.4852,-52.44046,0.7572612,0.7572612,-0.05401071
28286,184156.000,A,0,58.33463,8.586378,14.6,4.61,0.76,13,88.98001,2,-0.4105225,0.5117188,-0.1750488,113.0936,-48.90732,0.6789896,0.6789896,-0.02609052
28289,184156.000,A,0,58.33463,8.586378,14.6,4.61,0.76,13,88.98001,2,-0.75354,0.6187744,-0.5454102,125.8969,-33.63173,1.117218,1.117218,0.1460762
28292,184157.000,A,0,58.33462,8.586385,14.9,4.6,0.76,13,88.98001,2,-1.480225,0.9797363,-0.1057129,94.08494,-23.25673,1.778236,1.778236,0.2203393
28295,184157.000,A,0,58.33462,8.586385,14.9,31.0,0.76,13,88.98001,2,-0.9594727,0.9429932,-0.4302979,114.1549,-41.88482,1.412438,1.412438,-0.1219328
28298,184212.000,A,0,58.3346,8.586701,18.3,0.48,0.72,14,88.98001,2,-0.9395752,1.186768,-0.5128174,118.6256,-47.95091,1.598187,1.598187,0.06191631
28301,184212.000,A,0,58.3346,8.586701,18.3,0.33336,0.72,14,88.9,2,-0.4434814,0.9758301,-0.2967529,123.7882,-61.32905,1.112197,1.112197,-0.1619965
28304,184213.000,A,0,58.3346,8.586724,18.6,0.34,0.85,11,88.9,2,-0.3493652,0.9091797,-0.09387207,107.8565,-66.36349,0.9785069,0.9785069,-0.04456343
28307,184214.000,A,0,58.3346,8.586751,18.6,5.14,0.76,13,88.98001,2,-0.4329834,0.8459473,-0.1159668,104.9937,-63.53078,0.957366,0.957366,-0.007046958
28310,184214.000,A,0,58.3346,8.586751,18.6,5.90788,0.76,13,88.98001,2,-0.3529053,0.3598633,-0.1455078,112.407,-43.31136,0.5246105,0.5246105,-0.1442518
28313,184214.000,A,0,58.3346,8.586751,18.6,5.9,0.76,13,88.98001,2,-0.4499512,0.6778564,-0.09997559,101.7834,-54.16224,0.8197198,0.8197198,0.09836975
28316,184229.000,A,0,58.33461,8.587202,14.6,5.08,0.72,14,88.98001,2,-0.2254639,0.2894287,-0.1689453,126.8451,-48.7939,0.4039127,0.4039127,-0.1386024
28319,184230.000,A,0,58.33461,8.587225,14.7,5.64,0.72,14,77.99,2,-0.2816162,0.3312988,-0.178833,122.4165,-44.80171,0.4701572,0.4701572,0.02208152
28322,184230.000,A,0,58.33461,8.587225,14.7,3.704,0.72,14,77.99,2,-0.6323242,0.7207031,-0.515625,129.1953,-41.45467,1.08863,1.08863,0.2061577
28325,77.99,A,0,58.33461,8.587225,14.7,3.704,0.72,14,77.99,2,-0.866333,1.002808,0.4069824,64.83699,-46.33398,1.386287,1.386287,0.09921876
28328,184232.000,A,0,58.33461,8.587274,14.1,5.03,0.72,14,77.99,2,-0.5718994,1.239746,-0.2644043,114.8124,-63.05946,1.390665,1.390665,0.00145944
28331,184246.000,A,0,58.33465,8.58754,13.0,3.99,0.75,13,67.71,2,-0.5021973,0.6894531,-0.2963867,120.5482,-48.9515,0.902991,0.902991,-0.162558
28334,184246.000,A,0,58.33465,8.58754,13.0,3.99,0.75,13,67.71,2,-0.439209,0.6719971,-0.1369629,107.3195,-55.60331,0.8143976,0.8143976,-0.02953114
28337,184247.000,A,0,58.33465,8.587564,13.0,4.13,0.69,15,72.34,2,-0.3544922,0.4616699,-0.1495361,112.8716,-50.19324,0.6009699,0.6009699,-0.07114255
28340,184248.000,A,0,58.33465,8.587582,12.9,4.23,0.69,15,73.17,2,-0.4462891,0.5584717,-0.3305664,115.7189,-47.65137,0.7876158,0.7876158,0.06221531
28343,184248.000,A,0,58.33465,8.587582,12.9,4.23,0.69,15,73.17,2,-1.629395,0.682373,-0.03894043,91.36903,-25.27789,1.76694,1.76694,0.3264413
28346,184249.000,A,0,58.33466,8.587604,12.9,62.968,0.81,11,6.0,2,-1.326416,1.10498,0.7827148,59.45524,-39.09148,1.895522,1.895522,0.04286079
28349,184303.000,A,0,58.33477,8.587936,10.8,4.62,0.74,14,6.0,2,-0.6269531,1.358887,-0.2860107,114.5221,-63.10982,1.523629,1.523629,-0.1239643
28353,184304.000,A,0,58.33477,8.587956,10.8,4.58,0.78,12,55.48,2,-0.4328613,1.125488,-0.3361816,127.8347,-64.03544,1.251843,1.251843,-0.09059536
28355,184304.000,A,0,58.33477,8.587956,10.8,3.4262,0.78,12,58.69,2,-0.5570068,0.7458496,-0.3455811,122.6609,-48.2928,0.9929625,0.9929625,-0.0862935
28358,184305.000,A,0,58.33478,8.587985,11.0,3.42,0.77,13,58.69,2,-0.4731445,0.7010498,-0.1599121,108.6741,-54.53341,0.8607604,0.8607604,-0.04406736
28362,184306.000,A,0,58.33479,8.588,11.0,4.22,0.69,15,60.0,2,-0.3209229,0.5996094,-0.1800537,115.001,-54.60592,0.7035213,0.7035213,-0.05241304
28365,184320.000,A,0,58.33489,8.588322,12.6,4.18,0.81,12,60.0,2,-0.3236084,0.4868164,-0.2331543,125.7721,-50.67197,0.6293437,0.6293437,-0.02472583
28367,184320.000,A,0,58.33489,8.588322,12.6,5.66712,0.81,12,47.48,2,-1.006958,0.8361816,-0.1639404,99.24705,-39.33847,1.319106,1.319106,0.2299207
28370,184321.000,A,0,58.3349,8.588318,12.7,5.66712,0.73,14,47.48,2,-0.6398926,1.170044,-0.2692871,106.1498,-53.94989,1.360507,1.360507,0.0138005
28373,184322.000,A,0,58.3349,8.588332,12.9,4.88,0.72,14,56.86,2,-0.3323975,0.9094238,-0.331543,134.9262,-62.69559,1.023455,1.023455,-0.1123507
28376,184322.000,A,0,58.3349,8.588332,12.9,3.62992,0.72,14,50.85,2,-0.4389648,0.8330078,-0.1002197,102.8607,-63.15123,0.9469088,0.9469088,-0.02551552
28379,184323.000,A,0,58.3349,8.588338,12.8,3.62992,0.76,13,50.85,2,-0.2583008,0.3712158,-0.1728516,123.7899,-50.06224,0.4841468,0.4841468,-0.154254
28382,184323.000,A,0,58.3349,8.588338,12.8,3.62992,0.76,13,50.85,2,-0.6323242,0.7661133,-0.3062744,115.8438,-47.47642,1.039503,1.039503,0.1851189
28385,184338.000,A,0,58.33501,8.588568,9.7,3.29,0.72,14,50.85,2,-0.5175781,0.6240234,-0.1611328,107.2924,-46.67648,0.8265931,0.8265931,-0.07097012
28388,184338.000,A,0,58.33501,8.588568,9.7,5.72268,0.72,14,47.91,2,-1.024658,1.135498,0.5537109,61.61383,-44.2727,1.626615,1.626615,0.2666739
28391,184339.000,A,0,58.33503,8.588586,9.7,5.73,0.72,14,47.91,2,-0.5366211,1.401978,-0.1711426,107.6888,-68.11196,1.510891,1.510891,-0.03857446
28394,184340.000,A,0,58.33503,8.588604,9.7,5.64,0.72,14,49.14,2,-0.5906982,1.291992,-0.1933594,108.1254,-64.30913,1.433721,1.433721,-0.02572346
28397,184340.000,A,0,58.33503,8.588604,9.7,2.81504,0.72,14,49.14,2,-0.5471191,0.7346191,-0.3681641,125.4719,-49.72432,0.9871927,0.9871927,-0.1488428
28401,184355.000,A,0,58.33514,8.5889,5.0,4.59,0.76,13,62.4,2,-0.5488281,0.6669922,-0.2657471,115.8366,-47.56563,0.9037214,0.9037214,-0.02782377
28403,184355.000,A,0,58.33514,8.5889,5.0,4.59,0.76,13,62.4,2,-0.2510986,0.5311279,-0.1625977,131.7763,-66.93368,0.609578,0.609578,-0.09804779
28406,184356.000,A,0,58.33515,8.58892,4.8,4.08,0.79,13,61.9,2,-0.3236084,0.6462402,-0.307373,133.5261,-58.58134,0.7853833,0.7853833,0.05860178
28410,184357.000,A,0,58.33516,8.588939,4.7,4.56,0.69,15,68.99,2,-0.4797363,0.5469971,-0.2971191,121.7715,-44.10832,0.785896,0.785896,0.0001708865
28412,184357.000,A,0,58.33516,8.588939,4.7,4.56,0.69,15,68.99,2,-1.598877,0.713623,-0.1228027,94.392,-27.43376,1.755205,1.755205,0.3231031
28415,184358.000,A,0,58.33516,8.588954,4.6,4.24,0.76,13,68.99,2,-0.925415,1.52124,-0.3148193,109.7376,-50.82147,1.808225,1.808225,0.0176731
28418,184413.000,A,0,58.3352,8.589273,7.1,4.6,0.76,13,61.4,2,-0.3839111,0.9467773,-0.2299805,120.9235,-64.70071,1.047218,1.047218,-0.2536688
28421,184413.000,A,0,58.3352,8.589273,7.1,4.6,0.76,13,61.4,2,-0.3509521,0.8001709,-0.09265137,105.012,-68.52896,0.8786496,0.8786496,-0.05618958
28424,184414.000,A,0,58.3352,8.589293,7.2,3.75,0.83,12,61.4,2,-0.4145508,0.5328369,-0.1002197,103.5908,-51.32554,0.6825038,0.6825038,-0.06538192
28427,184415.000,A,0,58.3352,8.589304,7.1,5.27,0.73,14,63.7,2,-0.3598633,0.512207,-0.1403809,113.9589,-56.35005,0.6415329,0.6415329,-0.01365699
28430,184415.000,A,0,58.3352,8.589304,7.1,4.04,0.73,14,70.07,2,-0.3288574,0.3254395,-0.1433105,113.5468,-48.75448,0.4843511,0.4843511,-0.05239392
28433,184416.000,A,0,58.3352,8.58932,7.1,4.04,0.79,12,70.07,2,-0.5626221,0.536499,-0.2657471,115.2831,-40.76875,0.8215816,0.8215816,0.1124102
28436,184431.000,A,0,58.3353,8.589617,7.0,5.61,1.09,12,71.28,2,-0.4371338,0.4257813,-0.2315674,117.912,-40.71919,0.652686,0.652686,-0.05629851
28439,184431.000,A,0,58.3353,8.589617,7.0,3.89,1.09,12,51.17,2,-0.7161865,0.916626,-0.1385498,100.9489,-51.48669,1.171462,1.171462,0.1729252
28442,184432.000,A,0,58.3353,8.589632,6.8,3.89,0.79,13,51.17,2,-0.6079102,1.30249,-0.1251221,101.6304,-64.52161,1.442807,1.442807,0.09044834
28445,184433.000,A,0,58.3353,8.589643,6.7,5.1,0.69,15,52.12,2,-0.7744141,1.111328,-0.295166,110.8642,-53.28675,1.386323,1.386323,-0.018828
28448,184433.000,A,0,58.3353,8.589643,6.7,4.69,0.69,15,58.58,2,-0.7062988,0.8022461,-0.4255371,120.4911,-50.54228,1.150451,1.150451,-0.07862373
28451,184433.000,A,0,58.3353,8.589643,6.7,4.69,0.69,15,58.58,2,-0.3737793,0.6252441,-0.1900635,116.9529,-56.15178,0.7528382,0.7528382,-0.1325377
28455,184449.000,A,0,58.3354,8.589929,8.6,5.01,0.83,14,58.58,2,-0.5568848,0.753418,-0.2550049,114.6037,-50.89051,0.9709721,0.9709721,0.07271129
28458,184449.000,A,0,58.3354,8.589929,8.6,4.41,0.83,14,56.91,2,-0.3103027,0.536377,-0.1325684,113.1333,-57.826,0.6336895,0.6336895,-0.1124275
28461,184449.000,A,0,58.3354,8.589929,8.6,4.41,0.83,14,56.91,2,-1.137207,0.6018066,-0.07250977,93.64831,-35.19639,1.288669,1.288669,0.2183266
28464,184451.000,A,0,58.33541,8.58994,9.3,4.08,0.76,14,56.91,2,-0.9952393,1.12561,-0.4304199,113.3875,-46.07024,1.562933,1.562933,0.09142137
28467,184452.000,A,0,58.33541,8.589953,9.5,4.14,0.72,14,56.91,2,-0.4135742,0.9385986,-0.2399902,120.1259,-63.00376,1.053378,1.053378,-0.1698517
28470,184452.000,A,0,58.33541,8.589953,9.5,4.14,0.72,14,56.91,2,-0.5081787,0.6286621,-0.05957031,96.68588,-50.85839,0.8105618,0.8105618,-0.06070418
28473,184507.000,A,0,58.33557,8.590134,14.1,5.3,0.81,12,45.76,2,-0.6417236,0.6796875,-0.3269043,116.995,-43.34268,0.9902781,0.9902781,0.05990547
28476,184508.000,A,0,58.33557,8.590293,14.1,3.81,0.81,12,39.78,2,-0.5229492,0.5250244,-0.2476807,115.3433,-42.21889,0.7813272,0.7813272,-0.06965032
28479,184508.000,A,0,58.33557,8.590293,14.1,5.6486,0.81,12,33.08,2,-0.7286377,0.494873,-0.2800293,111.0227,-32.37341,0.9242449,0.9242449,0.04763923
28482,184509.000,A,0,58.33558,8.59031,14.5,5.66,0.81,12,33.08,2,-0.7426758,1.164917,-0.2062988,105.0827,-51.3696,1.396839,1.396839,0.1575312
28485,184510.000,A,0,58.33559,8.590333,14.9,5.36,0.81,12,40.33,2,-0.4726563,0.9128418,-0.1799316,110.8409,-61.01201,1.04358,1.04358,-0.1177528
28488,184510.000,A,0,58.33559,8.590333,14.9,5.27,0.81,12,57.88,2,-0.3757324,0.543457,-0.1514893,111.9585,-59.01027,0.6778417,0.6778417,-0.1219128
28491,184510.000,A,0,58.33559,8.590333,14.9,5.27,0.81,12,57.88,2,-1.005615,0.8125,0.3059082,73.08023,-38.93633,1.328532,1.328532,0.2168968
28494,184526.000,A,0,58.33569,8.590658,15.7,3.37,1.21,10,73.64,2,-0.6120605,1.304688,-0.3525391,119.9414,-61.56983,1.483614,1.483614,0.05169404
28497,184527.000,A,0,58.33569,8.59067,15.9,4.75,0.85,13,73.64,2,-0.5977783,0.748291,-0.4414063,126.4426,-45.19992,1.05457,1.05457,-0.1430148
28500,184527.000,A,0,58.33569,8.59067,15.9,4.75,0.85,13,73.64,2,-0.2478027,0.4179688,-0.2103271,130.3235,-57.1936,0.5294729,0.5294729,-0.1750324
28503,184528.000,A,0,58.33569,8.59069,15.9,4.79,1.03,11,73.64,2,-0.645752,0.6022949,-0.3597412,119.1217,-39.17309,0.9535032,0.9535032,0.1413435
28506,184529.000,A,0,58.33569,8.590707,15.8,3.38,0.93,11,73.64,2,-1.40686,0.6668701,0.09472656,86.14799,-25.31144,1.55979,1.55979,0.2020956
28509,184544.000,A,0,58.33566,8.590878,19.7,0.0,1.15,9,73.64,2,-0.7060547,1.217651,-0.2529297,109.709,-58.36973,1.430091,1.430091,-0.04323287
28512,184544.000,A,0,58.33566,8.590878,19.7,0.0,1.15,9,73.64,2,-0.4193115,0.7928467,-0.126709,106.8139,-61.07988,0.9058052,0.9058052,-0.1747621
28515,184545.000,A,0,58.33567,8.590895,19.8,0.0,0.95,10,67.74,2,-0.5045166,0.5040283,-0.211792,112.7723,-42.64997,0.7439337,0.7439337,-0.05395718
28518,184546.000,A,0,58.33567,8.59091,20.2,2.73,1.11,10,65.58,2,-0.5738525,0.9621582,-0.1309814,85.06629,-46.03572,1.127923,1.127923,0.1279966
28521,184546.000,A,0,58.33567,8.59091,20.2,1.852,1.11,10,65.58,2,-0.5964355,0.7595215,-0.3642578,121.4134,-47.38144,1.03213,1.03213,-0.0319312
28524,91.74,A,0,58.33567,8.59091,20.2,1.852,1.11,10,65.58,2,-0.2729492,0.4691162,-0.1575928,120.0008,-53.33667,0.5651608,0.5651608,-0.1556563
28527,91.74,A,0,58.33567,8.59091,20.2,5.63008,1.11,10,57.4,2,-0.697998,0.7558594,-0.2718506,111.2795,-47.99887,1.064156,1.064156,0.1663316
28530,184603.000,A,0,58.33585,8.591304,29.5,4.45,0.81,12,53.39,2,-1.118652,0.9543457,-0.5772705,117.2956,-37.16679,1.579684,1.579684,0.1718426
28533,184603.000,A,0,58.33585,8.591304,29.5,4.45,0.81,12,53.39,2,-0.3626709,0.5557861,-0.1502686,112.5061,-53.06011,0.6804476,0.6804476,-0.449618
28536,184604.000,A,0,58.33586,8.591337,29.8,3.05,0.81,12,53.39,2,-0.8203125,0.7926025,-0.2122803,104.5087,-49.9025,1.160256,1.160256,0.1199521
28539,184605.000,A,0,58.33587,8.591352,30.1,3.16,0.87,11,53.39,2,-0.956665,0.9450684,0.5181885,61.5573,-40.97873,1.441139,1.441139,0.09362761
28542,184605.000,A,0,58.33587,8.591352,30.1,3.16,0.87,11,53.39,2,-0.5579834,0.7734375,-0.3978271,125.4878,-51.68453,1.033352,1.033352,-0.1359288
28545,184606.000,A,0,58.33587,8.591373,30.6,5.53,0.81,12,53.39,2,-0.6270752,0.7303467,-0.3739014,119.3637,-43.76556,1.032682,1.032682,-0.0002235572
28548,184621.000,A,0,58.33607,8.591575,30.4,0.47,0.77,13,41.99,2,-0.623291,0.529541,-0.3513184,122.1897,-36.77809,0.8901292,0.8901292,-0.04751754
28551,184621.000,A,0,58.33607,8.591575,30.4,0.34,0.77,13,41.99,2,-1.208862,0.592041,-0.3892822,107.8498,-23.1931,1.401214,1.401214,0.1703617
28554,184621.000,A,0,58.33607,8.591575,30.4,0.34,0.77,13,41.99,2,-0.5142822,0.8616943,-0.1036377,101.3936,-58.66591,1.008833,1.008833,-0.1307937
28557,184623.000,A,0,58.33608,8.591592,30.7,0.28,0.93,11,41.99,2,-0.2624512,0.5330811,-0.105957,111.985,-62.03449,0.6035585,0.6035585,-0.1350915
28560,184624.000,A,0,58.33608,8.591599,30.8,0.4,0.81,12,41.99,2,-0.71875,0.8255615,-0.2332764,107.9813,-47.5313,1.119183,1.119183,0.1718749
28563,184624.000,A,0,58.33608,8.591599,30.8,0.4,0.81,12,41.99,2,-0.6582031,0.7454834,0.3900146,59.35137,-45.54896,1.068217,1.068217,-0.01698867
28566,184639.000,A,0,58.33618,8.59172,30.0,3.48,0.77,13,41.99,2,-0.6652832,1.307129,-0.05944824,94.81448,-57.76022,1.467897,1.467897,0.1332266
28569,184640.000,A,0,58.33619,8.591722,30.1,2.98,0.84,12,29.54,2,-0.5445557,0.913208,-0.361084,123.5476,-54.87545,1.122885,1.122885,-0.1150039
28572,184640.000,A,0,58.33619,8.591722,30.1,0.0,0.84,12,29.54,2,-0.3903809,0.6921387,-0.177124,114.4048,-58.22751,0.8141413,0.8141413,-0.1029147
28575,184640.000,A,0,58.33619,8.591722,30.1,0.0,0.84,12,29.54,2,-0.8808594,1.196777,-0.03344727,91.49765,-34.37671,1.486374,1.486374,0.2240776
28578,184642.000,A,0,58.33619,8.591732,30.1,3.99,0.81,12,39.58,2,-0.6091309,0.9663086,-0.3111572,117.0589,-57.27941,1.183897,1.183897,-0.1008258
28581,184657.000,A,0,58.33624,8.59187,29.8,2.77,0.77,13,39.58,2,-0.4307861,0.9749756,-0.2956543,124.4623,-61.81345,1.106149,1.106149,-0.02591594
28584,184657.000,A,0,58.33624,8.59187,29.8,2.77,0.77,13,39.58,2,-0.4550781,0.8676758,-0.147583,107.968,-61.12895,0.990827,0.990827,-0.03844066
28587,184658.000,A,0,58.33626,8.591915,29.7,2.31,0.77,13,39.58,2,-0.473877,0.5256348,-0.1086426,106.2826,-48.46894,0.7159989,0.7159989,-0.09160933
28590,184659.000,A,0,58.33626,8.591922,29.7,2.2,0.81,12,40.05,2,-0.8293457,0.7532959,-0.09106445,96.26613,-42.07809,1.124083,1.124083,0.1360279
28593,184659.000,A,0,58.33626,8.591922,29.7,1.90756,0.81,12,39.2,2,-0.5964355,0.8579102,-0.3699951,121.8131,-50.71256,1.108441,1.108441,-0.005213857
28596,184700.000,A,0,58.33627,8.591932,29.6,1.90756,0.77,13,39.2,2,-0.4182129,0.6143799,-0.1644287,111.4632,-53.81713,0.7611842,0.7611842,-0.1157523
28599,184715.000,A,0,58.33652,8.59223,27.0,1.78,0.85,12,62.32,2,-0.302124,0.5224609,-0.2687988,131.6594,-52.25973,0.6606793,0.6606793,-0.03350163
28602,184715.000,A,0,58.33652,8.59223,27.0,4.86,0.85,12,42.11,2,-1.369263,0.7872314,-0.1832275,97.62174,-29.67672,1.590027,1.590027,0.3097826
28605,184716.000,A,0,58.33652,8.592255,26.7,4.86,0.85,12,42.11,2,-0.4442139,0.9315186,-0.1652832,113.866,-61.09054,1.045166,1.045166,-0.1816205
28608,184717.000,A,0,58.33654,8.592272,26.6,4.87,0.93,11,45.42,2,-0.4328613,0.7891846,-0.1182861,105.2838,-60.37734,0.9078397,0.9078397,-0.04577534
28611,184717.000,A,0,58.33654,8.592272,26.6,4.85,0.93,11,46.22,2,-0.4188232,0.4733887,-0.1832275,113.6285,-45.99982,0.6580897,0.6580897,-0.08324999
28614,184717.000,A,0,58.33654,8.592272,26.6,4.85,0.93,11,46.22,2,-0.5413818,1.117065,0.1485596,74.65528,-63.31763,1.2502,1.2502,0.19737
28617,184719.000,A,0,58.33656,8.592319,26.4,4.83,0.85,12,47.45,2,-0.6604004,0.8344727,-0.3778076,119.7734,-47.64289,1.129253,1.129253,-0.04031563
28620,184719.000,A,0,58.33656,8.592319,26.4,5.92,0.85,12,35.09,2,-0.482666,0.557251,-0.284668,120.5314,-43.75764,0.7902727,0.7902727,-0.1129934
28623,184719.000,A,0,58.33656,8.592319,26.4,5.92,0.85,12,35.09,2,-0.71875,0.5976563,-0.2132568,106.5259,-38.56089,0.9587873,0.9587873,0.05617152
28626,184735.000,A,0,58.33682,8.592664,18.2,5.16,0.93,11,33.31,2,-0.6054688,0.690918,-0.02978516,92.81631,-48.73678,0.9191557,0.9191557,-0.01321052
28629,184736.000,A,0,58.33685,8.592677,17.2,4.85,0.93,11,22.25,2,-0.6959229,0.5977783,-0.3936768,119.4964,-36.78317,0.998313,0.998313,0.02638576
28632,184736.000,A,0,58.33685,8.592677,17.2,4.85,0.93,11,22.25,2,-0.04870605,0.3842773,-1.049683,177.3433,-20.08724,1.118872,1.118872,0.04018639
28635,184737.000,A,0,58.33683,8.59268,14.2,23.09,0.85,12,22.25,2,-0.5683594,0.8817139,-0.1662598,106.3056,-56.11384,1.062118,1.062118,-0.01891816
28638,184752.000,A,0,58.3369,8.592719,12.7,0.0,0.9700001,10,22.25,2,-0.6900635,0.3496094,-0.5604248,129.0812,-21.46851,0.9552435,0.9552435,-0.03562472
28641,184752.000,A,0,58.3369,8.592719,12.7,0.0,0.9700001,10,7.07,2,-0.8361816,0.9511719,-0.3603516,113.3136,-46.2508,1.316731,1.316731,0.1204959
28644,184752.000,A,0,58.3369,8.592719,12.7,0.0,0.9700001,10,7.07,2,-0.5894775,0.4976807,-0.02905273,96.23989,-41.69135,0.7720193,0.7720193,-0.1815706
28647,184754.000,A,0,58.3369,8.592719,12.7,0.0,0.9700001,10,7.07,2,-0.8476563,0.9842529,-0.24646,106.212,-48.11163,1.322126,1.322126,0.1833689
28650,184755.000,A,0,58.3369,8.592719,12.7,2.86,0.85,12,21.09,2,-0.6990967,0.6223145,-0.3846436,118.8196,-37.95118,1.01191,1.01191,-0.1034053
28653,184755.000,A,0,58.3369,8.592719,12.7,2.86,0.85,12,21.09,2,-1.130859,0.6402588,-0.09753418,94.92944,-29.4263,1.303183,1.303183,0.09709108
28656,184810.000,A,0,58.33707,8.592832,9.8,5.45,0.85,12,21.09,2,-1.465332,0.3793945,-0.1046143,94.08358,-27.87529,1.517262,1.517262,0.07135936
28659,184811.000,A,0,58.33708,8.592835,9.6,4.58,0.99,10,14.4,2,-0.6485596,0.9307861,-0.2554932,111.5014,-53.1703,1.162871,1.162871,-0.1181302
28662,184811.000,A,0,58.33708,8.592835,9.6,4.58,0.99,10,14.4,2,-0.5119629,0.8077393,-0.1308594,104.338,-56.80732,0.965232,0.965232,-0.06587967
28665,184812.000,A,0,58.33708,8.592834,9.4,3.18,0.85,12,14.4,2,-1.024048,0.829834,0.5717773,60.82318,-35.28053,1.436742,1.436742,0.15717
28668,184813.000,A,0,58.33709,8.592834,9.1,4.35,0.85,12,13.59,2,-0.8973389,0.5068359,-0.2314453,104.4627,-28.67522,1.056251,1.056251,-0.1268303
28671,184813.000,A,0,58.33709,8.592834,9.1,0.0,0.85,12,13.59,2,-1.108154,0.3884277,-0.4588623,111.7067,-18.50337,1.260729,1.260729,0.06815914
28674,184813.000,A,0,58.33709,8.592834,9.1,0.0,0.85,12,13.59,2,-0.5506592,0.7186279,0.1630859,73.16753,-54.74093,0.9199177,0.9199177,-0.1136036
28677,184829.000,A,0,58.33717,8.592854,7.0,0.0,0.93,11,14.56,2,-0.1903076,0.942749,0.4404297,20.38858,-59.02299,1.057814,1.057814,0.04596551
28680,14.56,A,0,58.33717,8.592854,7.0,0.0,0.93,11,14.56,2,-0.2086182,0.8493652,-0.4886475,156.8809,-57.97212,1.001858,1.001858,-0.01865212
28683,14.56,A,0,58.33717,8.592854,7.0,0.0,0.93,11,14.56,2,-0.6339111,0.6381836,-0.2797852,113.8149,-42.64571,0.9420198,0.9420198,-0.01994602
28686,184831.000,A,0,58.33717,8.592854,7.0,0.0,1.07,7,14.56,2,-0.5655518,0.9449463,0.170166,73.25425,-57.99436,1.114329,1.114329,0.05743635
28690,184846.000,A,0,58.33709,8.593121,13.7,4.22,1.2,8,14.56,2,-0.2711182,0.5980225,0.1622314,59.10458,-62.15143,0.6763541,0.6763541,-0.1094937
28693,184846.000,A,0,58.33709,8.593121,13.7,3.39,1.2,8,105.99,2,-1.215454,1.446045,0.5664063,65.0143,-53.29865,1.972103,1.972103,0.4319163
28696,184847.000,A,0,58.33709,8.593142,14.9,3.39,1.2,8,105.99,2,-0.7039795,1.123657,-0.34375,116.026,-55.11549,1.369802,1.369802,-0.2007671
28699,184848.000,A,0,58.33709,8.59316,15.5,3.77,1.2,8,105.99,2,-0.6586914,0.8707275,-0.310791,113.6345,-48.32053,1.135179,1.135179,-0.07820749
28702,184849.000,A,0,58.33709,8.593165,16.3,0.15,1.35,7,105.99,2,-0.5837402,0.5965576,-0.1778564,106.9451,-44.3507,0.8533854,0.8533854,-0.09393131
28705,184849.000,A,0,58.33709,8.593165,16.3,0.15,1.35,7,105.99,2,-0.7176514,0.8509521,-0.06762695,95.38329,-49.73249,1.11522,1.11522,0.08727837
28708,184850.000,A,0,58.33709,8.593171,16.9,0.0,1.2,8,105.99,2,-0.5563965,0.8618164,-0.2364502,113.0239,-53.68462,1.052717,1.052717,-0.02083445
28711,184905.000,A,0,58.33751,8.592996,18.2,0.0,0.88,10,105.99,2,-0.583252,0.7839355,-0.2480469,113.0392,-51.04472,1.0081,1.0081,-0.01487247
28714,184905.000,A,0,58.33751,8.592996,18.2,0.0,0.88,10,351.59,2,-0.6218262,0.9173584,-0.2844238,114.5794,-53.29963,1.144164,1.144164,0.04535477
28717,184906.000,A,0,58.3375,8.592963,18.1,0.0,0.88,11,351.59,2,-0.4842529,0.586792,-0.2042236,112.6462,-50.61227,0.7877392,0.7877392,-0.1188083
28720,184907.000,A,0,58.33748,8.592886,17.9,0.0,0.85,12,351.59,2,-0.5469971,0.6469727,-0.295166,118.8293,-46.58554,0.8971635,0.8971635,0.03647478
28723,184907.000,A,0,58.33748,8.592886,17.9,0.25,0.85,12,351.59,2,-0.380127,0.4467773,-0.2113037,119.0687,-45.77121,0.6235028,0.6235028,-0.09122024
28726,184907.000,A,0,58.33748,8.592886,17.9,0.25,0.85,12,351.59,2,-1.529297,0.7390137,0.1479492,84.47421,-25.68718,1.704928,1.704928,0.3604751
28729,184923.000,A,0,58.3376,8.592575,17.1,4.6,0.85,12,351.59,2,-1.046753,1.328979,-0.5107422,115.7483,-48.50215,1.767126,1.767126,0.02073284
28732,184924.000,A,0,58.33761,8.59256,17.0,4.94,1.12,9,304.65,2,-0.6281738,1.291504,-0.2841797,114.3415,-61.90466,1.464016,1.464016,-0.1010368
28735,184924.000,A,0,58.33761,8.59256,17.0,4.94,1.12,9,304.65,2,-0.4503174,0.774292,-0.1265869,105.701,-58.86266,0.9046204,0.9046204,-0.1864652
